booking_id,booking_ts,agency_id,user_id,product_type,route_type,origin_country,dest_country,lead_time_days,booking_value,passengers_count,payment_method,booking_status
B006034,2025-05-16 15:33:00,A0179,U00410,flight,domestic,AE,AE,12,96.99,3,credit_line,confirmed
B006035,2025-06-29 20:44:00,A0045,U00772,package,international,US,US,28,2171.85,3,card,confirmed
B006036,2025-10-02 09:51:00,A0015,U00450,flight,domestic,IN,IN,14,205.55,1,bank,confirmed
B006037,2025-12-06 17:38:00,A0175,U00427,flight,domestic,IN,IN,11,428.87,1,credit_line,confirmed
B006038,2025-03-07 10:03:00,A0118,U00390,hotel,domestic,SG,SG,8,135.72,1,credit_line,confirmed
B006039,2025-05-10 17:13:00,A0116,U00539,flight,international,IN,US,84,1981.01,4,credit_line,confirmed
B006040,2025-03-10 18:39:00,A0107,U00327,hotel,domestic,IN,IN,0,182.43,2,credit_line,confirmed
B006041,2025-07-04 00:22:00,A0119,U00746,flight,domestic,IN,IN,13,416.48,2,credit_line,confirmed
B006042,2025-03-11 13:26:00,A0168,U00018,package,domestic,UK,UK,4,143.28,1,credit_line,confirmed
B006043,2025-01-22 02:24:00,A0039,U00174,hotel,domestic,US,US,16,220.07,2,bank,confirmed
B006044,2025-08-02 13:22:00,A0016,U00115,hotel,international,IN,FR,81,1201.56,2,card,confirmed
B006045,2025-09-14 13:42:00,A0084,U00187,flight,international,AE,US,82,2919.98,6,credit_line,confirmed
B006046,2025-10-23 17:39:00,A0062,U00572,flight,domestic,IN,IN,4,259.36,7,card,confirmed
B006047,2025-10-12 19:42:00,A0032,U00425,hotel,international,SG,DE,85,412.58,5,card,confirmed
B006048,2025-01-28 01:37:00,A0134,U00558,hotel,international,IN,TH,37,714.36,2,credit_line,confirmed
B006049,2025-01-17 10:12:00,A0198,U00216,flight,international,IN,SG,48,296.98,2,card,confirmed
B006050,2025-01-08 03:10:00,A0053,U00602,flight,international,UK,IN,89,2078.69,5,card,confirmed
B006051,2025-05-14 19:42:00,A0092,U00435,flight,international,IN,US,44,225.65,1,credit_line,confirmed
B006052,2025-01-26 06:57:00,A0031,U00701,hotel,international,IN,DE,53,1926.22,2,credit_line,confirmed
B006053,2025-03-30 11:10:00,A0111,U00407,flight,domestic,US,US,4,170.31,2,credit_line,confirmed
B006054,2025-11-02 15:10:00,A0051,U00035,flight,domestic,US,US,4,392.32,2,credit_line,confirmed
B006055,2025-08-14 23:17:00,A0105,U00712,flight,international,IN,DE,6,733.04,2,credit_line,confirmed
B006056,2025-05-05 22:33:00,A0141,U00592,flight,domestic,AE,AE,16,152.84,3,card,confirmed
B006057,2025-08-07 15:47:00,A0072,U00129,flight,domestic,AE,AE,5,217.63,2,credit_line,confirmed
B006058,2025-04-16 03:09:00,A0134,U00578,package,domestic,AE,AE,15,110.32,1,credit_line,confirmed
B006059,2025-05-28 06:16:00,A0020,U00742,flight,domestic,US,US,5,194.08,2,credit_line,confirmed
B006060,2025-08-23 10:33:00,A0170,U00160,package,domestic,UK,UK,12,117.64,2,credit_line,confirmed
B006061,2025-02-26 08:21:00,A0026,U00665,flight,international,UK,US,11,1947.95,1,credit_line,confirmed
B006062,2025-12-31 11:25:00,A0129,U00780,flight,international,IN,AE,64,2118.8,2,credit_line,confirmed
B006063,2025-10-31 21:19:00,A0022,U00429,flight,domestic,IN,IN,6,347.55,1,card,confirmed
B006064,2025-10-05 06:16:00,A0039,U00356,hotel,domestic,AE,AE,1,112.99,1,credit_line,confirmed
B006065,2025-02-02 09:32:00,A0053,U00466,hotel,domestic,IN,IN,5,326.89,5,credit_line,confirmed
B006066,2025-03-22 14:08:00,A0015,U00450,flight,domestic,IN,IN,19,87.19,3,credit_line,confirmed
B006067,2025-02-12 07:41:00,A0166,U00491,flight,domestic,IN,IN,11,100.25,2,credit_line,confirmed
B006068,2025-08-23 00:12:00,A0006,U00652,package,international,IN,UK,37,1610.63,9,credit_line,confirmed
B006069,2025-04-20 03:42:00,A0145,U00520,package,international,IN,AE,49,567.95,2,credit_line,confirmed
B006070,2025-10-04 18:45:00,A0130,U00740,flight,domestic,IN,IN,2,378.62,1,credit_line,confirmed
B006071,2025-04-23 02:46:00,A0062,U00178,hotel,domestic,IN,IN,5,317.45,2,credit_line,pending
B006072,2025-08-29 18:09:00,A0153,U00007,flight,international,AE,IN,89,5775.57,7,credit_line,confirmed
B006073,2025-09-16 20:47:00,A0187,U00287,flight,international,AE,FR,74,1012.09,3,credit_line,confirmed
B006074,2025-10-01 02:33:00,A0072,U00498,flight,international,IN,TH,33,1872.93,3,credit_line,confirmed
B006075,2025-09-05 04:53:00,A0174,U00413,flight,international,US,US,0,20258.34,1,credit_line,confirmed
B006076,2025-08-15 21:22:00,A0133,U00338,hotel,domestic,AE,AE,2,189.61,1,credit_line,confirmed
B006077,2025-04-15 07:13:00,A0115,U00655,flight,domestic,UK,UK,9,447.44,2,credit_line,confirmed
B006078,2025-07-05 20:37:00,A0190,U00198,flight,domestic,US,US,11,171.04,1,credit_line,confirmed
B006079,2025-06-02 14:58:00,A0172,U00552,hotel,international,IN,TH,83,1387.46,1,bank,confirmed
B006080,2025-12-16 05:35:00,A0076,U00009,flight,domestic,IN,IN,15,272.89,6,credit_line,confirmed
B006081,2025-07-03 00:55:00,A0188,U00493,flight,international,IN,US,7,2512.09,1,credit_line,confirmed
B006082,2025-11-12 01:25:00,A0126,U00433,hotel,domestic,IN,IN,15,139.7,1,credit_line,pending
B006083,2025-11-13 06:57:00,A0072,U00501,flight,international,IN,IN,21,2632.21,1,card,confirmed
B006084,2025-05-31 19:59:00,A0045,U00328,flight,domestic,UK,UK,7,294.04,2,credit_line,confirmed
B006085,2025-10-08 22:47:00,A0116,U00424,flight,domestic,IN,IN,16,208.49,2,credit_line,confirmed
B006086,2025-07-23 16:59:00,A0020,U00637,flight,domestic,US,US,3,163.25,2,credit_line,confirmed
B006087,2025-04-17 19:27:00,A0084,U00428,hotel,domestic,UK,UK,12,434.02,5,card,confirmed
B006088,2025-07-04 19:18:00,A0072,U00129,hotel,international,AE,SG,38,3265.17,1,credit_line,confirmed
B006089,2025-06-13 09:21:00,A0041,U00564,flight,domestic,IN,IN,9,119.24,3,credit_line,confirmed
B006090,2025-09-11 09:53:00,A0200,U00103,flight,international,AE,SG,46,550.15,2,credit_line,confirmed
B006091,2025-12-16 00:18:00,A0153,U00007,package,domestic,IN,IN,1,203.84,2,card,confirmed
B006092,2025-01-09 18:36:00,A0181,U00203,flight,domestic,IN,IN,12,105.41,7,credit_line,pending
B006093,2025-07-26 09:34:00,A0118,U00101,flight,international,UK,US,56,854.8,3,bank,confirmed
B006094,2025-10-21 00:56:00,A0133,U00714,package,international,IN,UK,16,630.7,2,credit_line,confirmed
B006095,2025-08-29 08:26:00,A0148,U00059,package,domestic,AE,AE,18,343.58,1,card,confirmed
B006096,2025-10-12 05:14:00,A0105,U00712,flight,international,UK,TH,76,824.25,1,credit_line,confirmed
B006097,2025-06-16 20:35:00,A0036,U00037,flight,domestic,IN,IN,17,163.18,1,bank,confirmed
B006098,2025-01-03 01:58:00,A0189,U00088,flight,domestic,AE,AE,13,294.07,3,credit_line,confirmed
B006099,2025-03-27 04:19:00,A0126,U00771,flight,international,AE,AE,21,2852.63,1,credit_line,confirmed
B006100,2025-02-12 13:05:00,A0084,U00187,hotel,domestic,IN,IN,14,155.98,2,credit_line,confirmed
B006101,2025-02-16 03:25:00,A0055,U00790,flight,domestic,UK,UK,1,311.2,2,credit_line,confirmed
B006102,2025-04-26 02:00:00,A0001,U00718,flight,international,US,SG,58,2555.31,6,credit_line,confirmed
B006103,2025-10-09 09:54:00,A0073,U00204,flight,domestic,AE,AE,4,113.72,2,card,confirmed
B006104,2025-01-04 02:36:00,A0179,U00642,package,domestic,AE,AE,19,357.92,6,credit_line,confirmed
B006105,2025-04-21 02:34:00,A0022,U00379,flight,domestic,AE,AE,15,283.47,3,credit_line,confirmed
B006106,2025-05-15 10:25:00,A0081,U00100,flight,international,UK,SG,88,646.31,2,credit_line,confirmed
B006107,2025-06-01 00:43:00,A0178,U00764,package,international,SG,DE,28,1584.22,2,credit_line,confirmed
B006108,2025-07-23 04:32:00,A0145,U00388,flight,domestic,IN,IN,14,106.56,1,credit_line,confirmed
B006109,2025-11-25 13:19:00,A0168,U00319,flight,international,IN,SG,43,914.46,6,credit_line,confirmed
B006110,2025-10-18 12:16:00,A0082,U00131,flight,domestic,US,US,4,168.59,3,credit_line,confirmed
B006111,2025-11-09 08:09:00,A0193,U00034,flight,international,IN,FR,79,2440.66,2,credit_line,confirmed
B006112,2025-11-17 17:29:00,A0118,U00721,flight,international,SG,AE,69,1573.56,4,card,confirmed
B006113,2025-05-02 23:37:00,A0084,U00768,flight,international,UK,US,69,1710.31,2,credit_line,confirmed
B006114,2025-03-10 15:36:00,A0174,U00463,flight,domestic,IN,IN,19,145.73,2,credit_line,confirmed
B006115,2025-04-17 06:16:00,A0115,U00038,flight,international,SG,FR,88,1186.93,2,credit_line,confirmed
B006116,2025-02-12 13:22:00,A0135,U00121,flight,domestic,IN,IN,1,89.45,10,credit_line,confirmed
B006117,2025-03-02 16:33:00,A0199,U00116,flight,domestic,US,US,14,259.88,4,credit_line,confirmed
B006118,2025-02-09 08:50:00,A0111,U00682,flight,domestic,IN,IN,13,234.01,7,credit_line,confirmed
B006119,2025-12-29 18:26:00,A0148,U00059,flight,domestic,IN,IN,12,327.57,2,card,confirmed
B006120,2025-09-14 08:17:00,A0193,U00391,package,domestic,AE,AE,5,303.49,2,bank,confirmed
B006121,2025-11-11 08:15:00,A0036,U00058,flight,domestic,UK,UK,3,64.11,1,credit_line,confirmed
B006122,2025-07-23 21:53:00,A0114,U00738,flight,domestic,IN,IN,2,137.24,1,card,confirmed
B006123,2025-01-17 02:18:00,A0097,U00533,hotel,international,IN,AE,48,5572.46,1,card,confirmed
B006124,2025-08-11 07:00:00,A0008,U00666,flight,domestic,IN,IN,2,213.29,7,credit_line,confirmed
B006125,2025-05-05 05:14:00,A0033,U00512,hotel,domestic,IN,IN,16,450.77,2,bank,confirmed
B006126,2025-02-13 14:18:00,A0133,U00291,hotel,domestic,UK,UK,8,201.65,1,card,confirmed
B006127,2025-05-12 02:31:00,A0012,U00753,hotel,international,IN,SG,57,1077.67,2,card,confirmed
B006128,2025-10-24 11:04:00,A0050,U00758,hotel,domestic,UK,UK,4,109.1,4,card,confirmed
B006129,2025-03-24 03:32:00,A0062,U00570,flight,domestic,UK,UK,4,222.98,2,credit_line,confirmed
B006130,2025-06-14 04:24:00,A0057,U00091,hotel,domestic,US,US,8,152.81,7,card,confirmed
B006131,2025-02-02 06:35:00,A0018,U00458,flight,international,SG,FR,76,2199.32,6,bank,pending
B006132,2025-08-06 06:01:00,A0040,U00303,flight,domestic,IN,IN,14,381.59,2,credit_line,confirmed
B006133,2025-04-22 15:09:00,A0138,U00023,package,domestic,IN,IN,15,121.44,1,credit_line,confirmed
B006134,2025-01-08 03:12:00,A0141,U00592,flight,international,US,IN,78,789.32,3,credit_line,confirmed
B006135,2025-12-23 09:34:00,A0153,U00156,package,domestic,US,US,5,200.61,2,credit_line,confirmed
B006136,2025-03-17 10:44:00,A0084,U00571,flight,domestic,AE,AE,1,155.91,4,card,confirmed
B006137,2025-05-24 06:28:00,A0040,U00283,flight,domestic,US,US,12,190.31,1,card,confirmed
B006138,2025-04-14 00:49:00,A0096,U00382,flight,international,UK,IN,3,1427.95,1,credit_line,confirmed
B006139,2025-06-15 05:57:00,A0139,U00702,hotel,domestic,US,US,12,477.87,2,credit_line,failed
B006140,2025-10-20 22:41:00,A0055,U00092,flight,domestic,SG,SG,11,289.57,1,credit_line,confirmed
B006141,2025-09-22 04:57:00,A0012,U00386,flight,domestic,US,US,9,438.94,1,card,confirmed
B006142,2025-11-09 06:54:00,A0008,U00716,flight,international,US,US,55,731.9,5,card,confirmed
B006143,2025-08-14 17:33:00,A0003,U00241,hotel,domestic,IN,IN,4,284.89,8,card,confirmed
B006144,2025-12-10 02:50:00,A0013,U00326,flight,domestic,US,US,13,459.25,1,credit_line,confirmed
B006145,2025-07-26 17:31:00,A0027,U00469,hotel,international,IN,US,48,1300.86,4,card,confirmed
B006146,2025-08-15 05:46:00,A0174,U00547,flight,international,IN,US,89,1377.3,1,credit_line,confirmed
B006147,2025-07-19 08:18:00,A0079,U00408,flight,international,UK,SG,20,1058.06,2,credit_line,confirmed
B006148,2025-09-21 01:28:00,A0067,U00309,flight,domestic,SG,SG,18,237.64,2,card,confirmed
B006149,2025-12-16 09:48:00,A0084,U00684,package,domestic,US,US,13,83.69,2,credit_line,confirmed
B006150,2025-02-16 16:58:00,A0178,U00568,flight,domestic,IN,IN,7,276.82,2,card,confirmed
B006151,2025-02-12 01:23:00,A0153,U00185,flight,domestic,IN,IN,8,199.48,5,credit_line,confirmed
B006152,2025-05-06 18:42:00,A0028,U00690,hotel,international,IN,FR,83,468.13,1,card,confirmed
B006153,2025-02-15 13:58:00,A0046,U00220,flight,international,AE,US,38,2128.96,2,card,confirmed
B006154,2025-10-10 06:38:00,A0036,U00037,hotel,domestic,UK,UK,16,401.33,1,credit_line,confirmed
B006155,2025-10-06 05:49:00,A0033,U00535,flight,international,IN,TH,0,20837.21,2,credit_line,confirmed
B006156,2025-09-07 11:51:00,A0165,U00006,flight,international,AE,UK,50,1403.46,1,credit_line,confirmed
B006157,2025-10-08 17:35:00,A0031,U00016,flight,international,IN,SG,88,549.49,1,credit_line,confirmed
B006158,2025-07-05 05:14:00,A0014,U00706,flight,international,UK,TH,55,594.92,2,credit_line,confirmed
B006159,2025-02-20 04:02:00,A0003,U00241,hotel,domestic,IN,IN,9,226.35,1,bank,confirmed
B006160,2025-10-09 03:51:00,A0143,U00205,hotel,domestic,UK,UK,14,79.96,1,credit_line,confirmed
B006161,2025-06-09 14:10:00,A0088,U00221,flight,domestic,IN,IN,17,137.78,4,card,confirmed
B006162,2025-02-03 06:27:00,A0158,U00536,package,domestic,IN,IN,3,97.06,4,credit_line,confirmed
B006163,2025-08-22 21:22:00,A0179,U00752,flight,domestic,US,US,1,159.45,6,card,confirmed
B006164,2025-02-02 04:51:00,A0060,U00376,flight,domestic,AE,AE,1,319.11,9,bank,confirmed
B006165,2025-08-04 14:43:00,A0059,U00749,hotel,domestic,AE,AE,2,184.39,1,card,confirmed
B006166,2025-12-03 07:24:00,A0037,U00378,hotel,domestic,UK,UK,16,325.88,1,credit_line,confirmed
B006167,2025-12-12 19:41:00,A0029,U00759,flight,domestic,SG,SG,9,184.11,3,credit_line,confirmed
B006168,2025-05-08 23:47:00,A0180,U00400,hotel,domestic,UK,UK,14,320.6,5,bank,confirmed
B006169,2025-12-12 11:56:00,A0081,U00060,flight,domestic,UK,UK,1,150.93,1,credit_line,confirmed
B006170,2025-12-11 16:52:00,A0072,U00567,hotel,domestic,AE,AE,3,430.79,2,credit_line,confirmed
B006171,2025-04-26 16:27:00,A0007,U00337,hotel,domestic,IN,IN,18,150.18,9,credit_line,pending
B006172,2025-10-11 18:32:00,A0122,U00480,flight,international,IN,SG,49,1468.2,1,credit_line,confirmed
B006173,2025-11-20 15:12:00,A0115,U00307,flight,domestic,US,US,11,81.06,2,credit_line,confirmed
B006174,2025-09-20 10:45:00,A0107,U00238,hotel,domestic,US,US,5,325.93,3,credit_line,confirmed
B006175,2025-10-31 10:42:00,A0077,U00224,hotel,domestic,IN,IN,11,86.85,2,credit_line,confirmed
B006176,2025-05-02 10:07:00,A0158,U00184,flight,domestic,IN,IN,6,325.76,3,credit_line,confirmed
B006177,2025-09-10 22:11:00,A0006,U00243,flight,international,IN,UK,47,908.49,1,bank,pending
B006178,2025-12-24 19:35:00,A0180,U00400,package,domestic,SG,SG,13,104.22,1,credit_line,confirmed
B006179,2025-12-30 20:46:00,A0189,U00736,flight,international,IN,US,57,1458.7,2,credit_line,confirmed
B006180,2025-07-10 12:51:00,A0135,U00624,flight,international,UK,DE,16,722.96,9,credit_line,confirmed
B006181,2025-10-10 02:47:00,A0124,U00448,flight,domestic,US,US,15,292.35,1,credit_line,confirmed
B006182,2025-06-16 14:11:00,A0123,U00173,flight,domestic,US,US,8,160.22,6,credit_line,confirmed
B006183,2025-08-17 23:08:00,A0146,U00609,package,domestic,IN,IN,16,191.25,5,bank,confirmed
B006184,2025-09-25 04:38:00,A0172,U00476,hotel,domestic,US,US,17,173.2,4,card,confirmed
B006185,2025-04-14 17:45:00,A0059,U00108,flight,international,UK,AE,36,490.43,2,credit_line,confirmed
B006186,2025-06-20 09:58:00,A0190,U00198,hotel,domestic,IN,IN,3,234.91,1,credit_line,confirmed
B006187,2025-08-23 06:10:00,A0169,U00325,hotel,domestic,IN,IN,3,152.53,3,credit_line,confirmed
B006188,2025-06-04 17:52:00,A0097,U00533,flight,domestic,UK,UK,13,133.33,1,card,confirmed
B006189,2025-11-10 04:07:00,A0145,U00388,flight,domestic,US,US,17,176.58,2,credit_line,confirmed
B006190,2025-08-07 11:56:00,A0029,U00176,hotel,international,IN,IN,13,4494.83,4,credit_line,confirmed
B006191,2025-07-23 03:08:00,A0122,U00595,flight,domestic,IN,IN,5,107.9,1,credit_line,confirmed
B006192,2025-10-13 19:37:00,A0142,U00193,flight,domestic,AE,AE,12,72.33,4,credit_line,confirmed
B006193,2025-03-15 20:10:00,A0098,U00019,flight,domestic,US,US,16,297.34,2,credit_line,confirmed
B006194,2025-10-22 15:26:00,A0075,U00423,package,domestic,US,US,6,151.57,2,credit_line,confirmed
B006195,2025-03-14 00:42:00,A0013,U00168,flight,domestic,IN,IN,9,140.08,3,credit_line,confirmed
B006196,2025-01-21 17:34:00,A0196,U00209,package,domestic,IN,IN,16,136.89,3,credit_line,confirmed
B006197,2025-03-09 04:22:00,A0100,U00352,flight,domestic,US,US,4,345.15,2,card,confirmed
B006198,2025-10-26 07:41:00,A0126,U00771,hotel,domestic,UK,UK,6,198.82,3,credit_line,confirmed
B006199,2025-11-27 21:54:00,A0073,U00204,flight,domestic,US,US,19,127.32,2,credit_line,confirmed
B006200,2025-06-09 22:25:00,A0082,U00607,flight,international,US,US,1,19668.58,4,credit_line,confirmed
B006201,2025-03-26 04:32:00,A0026,U00111,flight,domestic,IN,IN,8,242.2,1,credit_line,confirmed
B006202,2025-07-12 18:39:00,A0072,U00230,flight,domestic,UK,UK,6,169.49,3,credit_line,confirmed
B006203,2025-05-14 22:23:00,A0082,U00131,hotel,international,IN,US,37,1582.91,2,credit_line,confirmed
B006204,2025-01-20 01:09:00,A0052,U00227,hotel,domestic,UK,UK,14,239.9,3,card,confirmed
B006205,2025-07-14 14:17:00,A0159,U00350,flight,international,SG,AE,4,304.44,1,credit_line,confirmed
B006206,2025-01-22 02:05:00,A0059,U00322,package,international,US,IN,0,21770.42,2,credit_line,confirmed
B006207,2025-12-24 12:24:00,A0190,U00198,flight,domestic,US,US,13,242.78,8,credit_line,failed
B006208,2025-12-17 05:30:00,A0034,U00788,flight,international,IN,TH,11,445.34,2,card,confirmed
B006209,2025-03-16 01:37:00,A0002,U00673,flight,international,IN,FR,52,2394.3,2,credit_line,confirmed
B006210,2025-01-06 09:44:00,A0055,U00597,flight,domestic,AE,AE,11,495.36,1,credit_line,confirmed
B006211,2025-09-18 04:33:00,A0145,U00464,hotel,international,US,IN,53,1587.43,2,credit_line,confirmed
B006212,2025-04-01 10:29:00,A0118,U00101,flight,domestic,UK,UK,10,181.66,4,credit_line,failed
B006213,2025-06-11 07:13:00,A0078,U00739,flight,domestic,US,US,17,330.05,1,credit_line,confirmed
B006214,2025-06-24 14:28:00,A0098,U00019,flight,international,SG,US,14,1132.34,2,credit_line,confirmed
B006215,2025-12-28 14:35:00,A0148,U00059,flight,domestic,IN,IN,5,155.41,3,credit_line,confirmed
B006216,2025-04-10 13:23:00,A0125,U00681,flight,international,IN,SG,54,1253.02,2,credit_line,confirmed
B006217,2025-11-28 17:18:00,A0055,U00164,flight,international,IN,IN,54,1654.67,1,bank,confirmed
B006218,2025-12-17 18:12:00,A0179,U00642,flight,international,SG,SG,16,1509.76,1,credit_line,confirmed
B006219,2025-05-19 18:13:00,A0171,U00792,hotel,domestic,US,US,10,234.35,1,credit_line,pending
B006220,2025-06-12 02:20:00,A0166,U00544,flight,international,IN,IN,86,459.51,1,card,confirmed
B006221,2025-03-08 13:10:00,A0195,U00278,flight,domestic,US,US,19,145.11,1,bank,confirmed
B006222,2025-07-27 04:25:00,A0008,U00781,flight,domestic,IN,IN,11,348.8,4,credit_line,confirmed
B006223,2025-10-28 11:35:00,A0037,U00378,package,domestic,IN,IN,16,138.3,1,credit_line,confirmed
B006224,2025-02-20 15:20:00,A0146,U00134,flight,domestic,AE,AE,10,82.18,6,credit_line,confirmed
B006225,2025-05-29 12:29:00,A0016,U00159,package,domestic,IN,IN,15,601.57,2,credit_line,confirmed
B006226,2025-11-17 16:51:00,A0096,U00643,package,domestic,US,US,3,577.41,2,credit_line,confirmed
B006227,2025-02-26 13:31:00,A0088,U00221,hotel,domestic,AE,AE,10,416.78,1,credit_line,confirmed
B006228,2025-09-17 22:33:00,A0037,U00146,flight,domestic,IN,IN,12,194.18,1,credit_line,confirmed
B006229,2025-03-11 10:18:00,A0156,U00732,flight,international,UK,IN,45,1883.87,5,credit_line,confirmed
B006230,2025-01-30 13:28:00,A0120,U00729,flight,domestic,US,US,19,125.35,3,credit_line,pending
B006231,2025-08-07 07:08:00,A0039,U00217,hotel,domestic,SG,SG,1,158.12,1,credit_line,confirmed
B006232,2025-07-28 21:16:00,A0092,U00435,hotel,international,IN,IN,45,765.1,3,credit_line,confirmed
B006233,2025-11-28 05:08:00,A0042,U00669,package,domestic,IN,IN,7,295.77,1,credit_line,confirmed
B006234,2025-02-28 12:04:00,A0121,U00207,hotel,international,IN,TH,3,11467.65,3,credit_line,confirmed
B006235,2025-10-10 08:39:00,A0033,U00315,flight,domestic,IN,IN,6,180.78,7,card,confirmed
B006236,2025-11-19 05:20:00,A0148,U00529,flight,domestic,US,US,12,352.4,4,credit_line,confirmed
B006237,2025-09-10 16:37:00,A0041,U00519,flight,domestic,IN,IN,4,389.02,4,credit_line,confirmed
B006238,2025-08-12 18:33:00,A0011,U00042,flight,domestic,AE,AE,10,242.32,3,credit_line,confirmed
B006239,2025-01-19 08:40:00,A0033,U00315,hotel,international,SG,FR,10,2104.34,1,credit_line,confirmed
B006240,2025-08-07 11:07:00,A0026,U00796,package,domestic,US,US,2,237.56,4,credit_line,confirmed
B006241,2025-02-08 19:59:00,A0100,U00001,flight,international,IN,TH,68,2576.58,2,credit_line,confirmed
B006242,2025-04-13 13:23:00,A0177,U00190,hotel,domestic,IN,IN,15,88.09,5,credit_line,confirmed
B006243,2025-05-16 02:35:00,A0082,U00257,hotel,domestic,IN,IN,6,235.32,2,credit_line,confirmed
B006244,2025-10-16 15:53:00,A0143,U00549,flight,international,IN,US,39,1375.14,1,credit_line,confirmed
