,is_vpn_or_proxy,device_switch_flag,avg_logins_per_day,failed_login_ratio
B006330,0.0,0.0,0.024891961970613656,0.09072087332956898
B006331,0.0,0.0,0.13777009507346585,0.018445322793148883
B006332,0.0,0.0,0.13050993949870354,0.07660455486542443
B006333,0.0,0.0,0.17303370786516853,0.017127799736495388
B006334,0.0,0.0,0.0,0.09410878976096368
B006335,0.0,0.0,0.030423509075194467,0.018445322793148883
B006336,0.0,0.0,0.1453759723422645,0.005081874647092038
B006337,0.0,0.0,0.05358686257562662,0.026350461133069828
B006338,0.0,0.0,0.068971477960242,0.016563146997929608
B006339,1.0,0.0,0.1818496110630942,0.11876529267833616
B006340,0.0,0.0,0.2639585133967156,0.05797101449275362
B006341,0.0,0.0,0.14796888504753675,0.03801995106342932
B006342,0.0,0.0,0.1139152981849611,0.06418219461697723
B006343,0.0,0.0,0.12117545375972341,0.001693958215697346
B006344,0.0,0.0,0.10665514261019879,0.027291549030679468
B006345,0.0,0.0,0.14399308556611928,0.019574628270280447
B006346,0.0,0.0,0.012618841832324978,0.06474684735554301
B006347,0.0,0.0,0.19429559204840102,0.14549218897044985
B006348,0.0,0.0,0.12947277441659463,0.025221155655938264
B006349,0.0,0.0,0.15453759723422644,0.017692452475061172
B006350,1.0,0.0,0.08228176318063958,0.05345379258422736
B006351,0.0,0.0,0.054624027657735524,0.11763598720120459
B006352,0.0,0.0,0.04217804667242869,0.03387916431394692
B006353,0.0,0.0,0.08055315471045808,0.09260304912478826
B006354,0.0,0.0,0.1351771823681936,0.09260304912478826
B006355,0.0,0.0,0.11581676750216076,0.14850367024280067
B006356,0.0,0.0,0.0,0.1507622811970638
B006357,0.0,0.0,0.16110630942091617,0.08262751741012611
B006358,0.0,0.0,0.12065687121866897,0.029361942405420668
B006359,0.0,0.0,0.1756266205704408,0.1266704310182571
B006360,0.0,0.0,0.10025929127052723,0.002070393374741201
B006361,0.0,0.0,0.10440795159896284,0.03707886316581969
B006362,0.0,0.0,0.0891961970613656,0.14059853190287974
B006363,0.0,0.0,0.13500432152117545,0.04103143233578016
B006364,0.0,0.0,0.10112359550561797,0.012422360248447206
B006365,0.0,0.0,0.030423509075194467,0.018445322793148883
B006366,1.0,0.0,0.541400172860847,0.1863354037267081
B006367,0.0,0.0,0.08815903197925669,0.026726896292113684
B006368,1.0,0.0,0.42662057044079515,0.1981931112365895
B006369,0.0,0.0,0.16525496974935178,0.12121212121212122
B006370,0.0,0.0,0.14209161624891964,0.07246376811594203
B006371,0.0,0.0,0.11754537597234226,0.014869188782232262
B006372,0.0,0.0,0.0926534140017286,0.12290607942781856
B006373,0.0,0.0,0.11737251512532411,0.07171089779785432
B006374,0.0,0.0,0.019706136560069143,0.025785808394504048
B006375,0.0,0.0,0.16715643906655142,0.02842085450781103
B006376,0.0,0.0,0.12031114952463266,0.09429700734048561
B006377,0.0,0.0,0.1351771823681936,0.09260304912478826
B006378,0.0,0.0,0.19809853068280037,0.01562205910031997
B006379,0.0,0.0,0.06551426101987899,0.034443817052512704
B006380,0.0,0.0,0.06983578219533276,0.007340485601355166
B006381,0.0,0.0,0.08124459809853068,0.02484472049689441
B006382,0.0,0.0,0.1512532411408816,0.08036890645586298
B006383,0.0,0.0,0.17683664649956785,0.2766798418972332
B006384,0.0,0.0,0.18686257562662056,0.1101072840203275
B006385,0.0,0.0,0.1369057908383751,0.16149068322981366
B006386,0.0,0.0,0.23906655142610198,0.11104837191793715
B006387,0.0,0.0,0.08210890233362143,0.03576134010916619
B006388,0.0,0.0,0.06603284356093345,0.015433841520798044
B006389,0.0,0.0,0.12238547968885047,0.011293054771315642
B006390,0.0,0.0,0.057735522904062225,0.029926595143986445
B006391,1.0,0.0,0.4369922212618842,0.16337285902503296
B006392,0.0,0.0,0.11166810717372515,0.054959533220402784
B006393,0.0,0.0,0.24321521175453759,0.05213626952757387
B006394,0.0,0.0,0.1661192739844425,0.010351966873706004
B006395,0.0,0.0,0.1063094209161625,0.13514022209674384
B006396,0.0,0.0,0.019706136560069143,0.04009034443817053
B006397,0.0,0.0,0.20535868625756268,0.034255599472990776
B006398,0.0,0.0,0.16404494382022472,0.00846979107848673
B006399,0.0,0.0,0.0644770959377701,0.10841332580463016
B006400,0.0,1.0,0.7035436473638721,0.18332392245435725
B006401,0.0,0.0,0.044770959377700946,0.12836438923395443
B006402,0.0,0.0,0.19118409680207432,0.02559759081498212
B006403,0.0,0.0,0.12428694900605013,0.025221155655938264
B006404,0.0,0.0,0.15557476231633535,0.09636740071522681
B006405,0.0,0.0,0.10146931719965428,0.11989459815546774
B006406,0.0,0.0,0.2048401037165082,0.011293054771315642
B006407,0.0,1.0,0.1891097666378565,0.04460756634669678
B006408,0.0,0.0,0.18305963699222125,0.09410878976096368
B006409,0.0,0.0,0.08089887640449438,0.09467344249952947
B006410,0.0,0.0,0.035955056179775284,0.2569169960474308
B006411,0.0,0.0,0.061884183232497836,0.06813476378693771
B006412,0.0,0.0,0.1484874675885912,0.030679465462074156
B006413,0.0,0.0,0.059982713915298184,0.060794278185582536
B006414,0.0,0.0,0.1619706136560069,0.0702051571616789
B006415,0.0,0.0,0.10371650821089023,0.029173724825898743
B006416,0.0,0.0,0.10302506482281763,0.006399397703745529
B006417,0.0,0.0,0.0452895419187554,0.07716920760399022
B006418,0.0,0.0,0.1842696629213483,0.09504987765857331
B006419,0.0,0.0,0.15937770095073467,0.009410878976096368
B006420,0.0,0.0,0.04753673292999135,0.14342179559570864
B006421,0.0,0.0,0.06707000864304234,0.016751364577451536
B006422,1.0,1.0,0.4369922212618842,0.16337285902503296
B006423,0.0,0.0,0.11650821089023336,0.010540184453227932
B006424,0.0,0.0,0.044425237683664645,0.07641633728590251
B006425,0.0,0.0,0.11426101987899741,0.044795783926218705
B006426,0.0,0.0,0.12428694900605013,0.07735742518351214
B006427,0.0,0.0,0.030423509075194467,0.018445322793148883
B006428,0.0,0.0,0.10146931719965428,0.07547524938829288
B006429,0.0,0.0,0.09939498703543648,0.038396386222473176
B006430,0.0,1.0,0.37424373379429554,0.023903632599284776
B006431,1.0,0.0,0.8499567847882454,0.11368341803124413
B006432,0.0,0.0,0.018496110630942093,0.11123658949745906
B006433,0.0,0.0,0.10302506482281763,0.006399397703745529
B006434,0.0,0.0,0.042523768366464994,0.036514210427253904
B006435,0.0,0.0,0.045980985306828,0.019009975531714664
B006436,0.0,0.0,0.06707000864304234,0.016751364577451536
B006437,0.0,0.0,0.10302506482281763,0.006399397703745529
B006438,0.0,0.0,0.18513396715643907,0.05552418595896857
B006439,0.0,0.0,0.0,0.13175230566534915
B006440,0.0,0.0,0.07554019014693172,0.03406738189346885
B006441,0.0,0.0,0.12566983578219532,0.056841709015622056
B006442,0.0,0.0,0.05600691443388073,0.06493506493506494
B006443,1.0,0.0,0.1619706136560069,0.0702051571616789
B006444,0.0,0.0,0.11426101987899741,0.044795783926218705
B006445,0.0,0.0,0.06603284356093345,0.016563146997929608
B006446,0.0,0.0,0.0926534140017286,0.07829851308112179
B006447,0.0,0.0,0.14468452895419187,0.06380575945793338
B006448,0.0,0.0,0.025064822817631807,0.016186711838885752
B006449,0.0,0.0,0.06949006050129644,0.04893657067570111
B006450,0.0,0.0,0.09524632670700085,0.03613777526821005
B006451,0.0,0.0,0.42662057044079515,0.1981931112365895
B006452,0.0,0.0,0.07156439066551426,0.0873329568981743
B006453,1.0,0.0,0.015557476231633534,0.03670242800677583
B006454,0.0,0.0,0.1515989628349179,0.0158102766798419
B006455,0.0,0.0,0.07986171132238548,0.0632411067193676
B006456,0.0,0.0,0.09472774416594641,0.09373235460191982
B006457,0.0,0.0,0.13396715643906654,0.12008281573498963
B006458,0.0,0.0,0.010371650821089023,0.05157161678900809
B006459,0.0,0.0,0.07571305099394987,0.14473931865236211
B006460,0.0,0.0,0.08383751080380293,0.196875588179936
B006461,0.0,0.0,0.07796024200518582,0.0598531902879729
B006462,0.0,0.0,0.134485738980121,0.20082815734989648
B006463,0.0,0.0,0.12221261884183232,0.004329004329004329
B006464,0.0,0.0,0.04148660328435609,0.05326557500470544
B006465,0.0,0.0,0.0044943820224719105,0.044042913608131
B006466,0.0,0.0,0.11979256698357821,0.09241483154526633
B006467,0.0,0.0,0.08383751080380293,0.196875588179936
B006468,0.0,0.0,0.1453759723422645,0.00564652738565782
B006469,0.0,0.0,0.1863439930855661,0.2828910220214568
B006470,0.0,1.0,0.1891097666378565,0.04460756634669678
B006471,0.0,0.0,0.058081244598098526,0.18539431582909846
B006472,0.0,0.0,0.1419187554019015,0.07867494824016565
B006473,0.0,0.0,0.13984442523768364,0.1197063805759458
B006474,0.0,0.0,0.13223854796888504,0.019574628270280447
B006475,0.0,0.0,0.11495246326707001,0.003764351590438546
B006476,0.0,0.0,0.042005185825410546,0.06982872200263505
B006477,0.0,1.0,0.2212618841832325,0.09542631281761717
B006478,0.0,0.0,0.05393258426966292,0.05364201016374929
B006479,0.0,0.0,0.10423509075194469,0.028609072087332956
B006480,0.0,0.0,0.09282627484874675,0.043666478449087144
B006481,0.0,0.0,0.017286084701815037,0.08262751741012611
B006482,0.0,0.0,0.088504753673293,0.11518915866741955
B006483,0.0,0.0,0.08522039757994813,0.1341991341991342
B006484,0.0,0.0,0.11132238547968885,0.005834744965179748
B006485,0.0,0.0,0.16352636127917028,0.06474684735554301
B006486,0.0,0.0,0.13932584269662923,0.019009975531714664
B006487,0.0,0.0,0.07121866897147797,0.01562205910031997
B006488,0.0,0.0,0.12964563526361278,0.13024656502917373
B006489,0.0,0.0,0.07847882454624028,0.06380575945793338
B006490,0.0,0.0,0.24096802074330162,0.12478825522303783
B006491,0.0,0.0,0.08746758859118409,0.03312629399585921
B006492,0.0,0.0,0.14485738980121005,0.043478260869565216
B006493,0.0,0.0,0.07156439066551426,0.016939582156973464
B006494,0.0,0.0,0.2639585133967156,0.05797101449275362
B006495,0.0,0.0,0.05894554883318928,0.07208733295689818
B006496,1.0,0.0,0.3977528089887641,0.16901938641069078
B006497,0.0,0.0,0.0878133102852204,0.06907585168454734
B006498,0.0,0.0,0.0,0.016186711838885752
B006499,0.0,0.0,0.007260155574762316,0.030114812723508376
B006500,0.0,0.0,0.0929991356957649,0.10069640504423115
B006501,0.0,0.0,0.15073465859982715,0.051759834368530024
B006502,0.0,0.0,0.0,0.10991906644080557
B006503,0.0,0.0,0.020570440795159895,0.047807265198569544
B006504,0.0,0.0,0.13673292999135694,0.06117071334462639
B006505,0.0,0.0,0.04269662921348315,0.043478260869565216
B006506,0.0,0.0,0.14485738980121005,0.043478260869565216
B006507,0.0,0.0,0.07934312878133103,0.06267645398080181
B006508,0.0,0.0,0.1512532411408816,0.12610577827969133
B006509,0.0,0.0,0.18824546240276577,0.0502540937323546
B006510,1.0,1.0,0.42662057044079515,0.1981931112365895
B006511,0.0,0.0,0.08643042350907519,0.033314511575381144
B006512,0.0,0.0,0.046672428694900604,0.0914737436476567
B006513,0.0,0.0,0.1941227312013829,0.08770939205721814
B006514,0.0,0.0,0.1647363872082973,0.019009975531714664
B006515,0.0,0.0,0.13500432152117545,0.04103143233578016
B006516,0.0,0.0,0.25064822817631804,0.09354413702239789
B006517,0.0,0.0,0.14572169403630078,0.013175230566534914
B006518,0.0,0.0,0.07121866897147797,0.01562205910031997
B006519,1.0,1.0,0.3320656871218669,0.17033690946734426
B006520,0.0,0.0,0.05479688850475367,0.08262751741012611
B006521,0.0,0.0,0.06949006050129644,0.017316017316017316
B006522,0.0,0.0,0.1139152981849611,0.06418219461697723
B006523,0.0,0.0,0.2254105445116681,0.04724261246000376
B006524,0.0,0.0,0.1491789109766638,0.12252964426877472
B006525,0.0,0.0,0.08573898012100259,0.09429700734048561
B006526,0.0,0.0,0.11961970613656006,0.16807829851308112
B006527,0.0,0.0,0.10492653414001729,0.09109730848861285
B006528,0.0,1.0,0.7035436473638721,0.18332392245435725
B006529,0.0,0.0,0.12082973206568712,0.11763598720120459
B006530,1.0,0.0,0.1453759723422645,0.005081874647092038
B006531,0.0,0.0,0.07830596369922213,0.041407867494824016
B006532,0.0,0.0,0.25064822817631804,0.09599096555618296
B006533,0.0,0.0,0.24096802074330162,0.12478825522303783
B006534,0.0,0.0,0.1661192739844425,0.010351966873706004
B006535,0.0,0.0,0.05306828003457217,0.024091850178806704
B006536,0.0,0.0,0.23578219533275713,0.0818746470920384
B006537,0.0,0.0,0.15937770095073467,0.009410878976096368
B006538,0.0,0.0,0.04546240276577355,0.10201392810088464
B006539,0.0,0.0,0.1484874675885912,0.030679465462074156
B006540,0.0,0.0,0.18409680207433016,0.053830227743271224
B006541,0.0,0.0,0.37424373379429554,0.023903632599284776
B006542,0.0,0.0,0.08349178910976664,0.1182006399397704
B006543,0.0,0.0,0.2219533275713051,0.019574628270280447
B006544,0.0,0.0,0.10717372515125324,0.017316017316017316
B006545,0.0,0.0,0.24321521175453759,0.05213626952757387
B006546,1.0,1.0,0.4369922212618842,0.16337285902503296
B006547,0.0,0.0,0.054624027657735524,0.11763598720120459
B006548,0.0,0.0,0.17597234226447708,0.04121964991530209
B006549,0.0,0.0,0.10216076058772688,0.19292301900997555
B006550,0.0,0.0,0.1598962834917891,0.0033879164313946925
B006551,0.0,0.0,0.18409680207433016,0.053830227743271224
B006552,0.0,0.0,0.030077787381158166,0.16186711838885753
B006553,0.0,0.0,0.11374243733794295,0.07039337474120083
B006554,0.0,0.0,0.052031114952463264,0.03199698851872765
B006555,0.0,0.0,0.2662057044079516,0.20063993977037456
B006556,0.0,0.0,0.2006914433880726,0.016939582156973464
B006557,0.0,0.0,0.042523768366464994,0.036514210427253904
B006558,0.0,0.0,0.0,0.01562205910031997
B006559,0.0,0.0,0.08228176318063958,0.05345379258422736
B006560,0.0,0.0,0.051512532411408817,0.028797289666854884
B006561,0.0,0.0,0.37424373379429554,0.023903632599284776
B006562,0.0,0.0,0.1063094209161625,0.13514022209674384
B006563,0.0,0.0,0.12065687121866897,0.029361942405420668
B006564,0.0,0.0,0.11875540190146931,0.08018068887634106
B006565,0.0,0.0,0.05306828003457217,0.024091850178806704
B006566,0.0,0.0,0.029732065687121865,0.004705439488048183
B006567,0.0,0.0,0.12981849611063093,0.027667984189723323
B006568,0.0,0.0,0.09403630077787381,0.06757011104837192
B006569,0.0,0.0,0.05894554883318928,0.044419348767174856
B006570,0.0,0.0,0.08159031979256698,0.10577827969132317
B006571,0.0,0.0,0.08280034572169404,0.028985507246376815
B006572,0.0,0.0,0.0,0.06117071334462639
B006573,0.0,0.0,0.14330164217804667,0.14455110107284022
B006574,0.0,0.0,0.11374243733794295,0.07039337474120083
B006575,0.0,0.0,0.14330164217804667,0.14455110107284022
B006576,0.0,0.0,0.04114088159031979,0.0502540937323546
B006577,1.0,0.0,0.8499567847882454,0.11368341803124413
B006578,0.0,0.0,0.26464995678478825,0.779785431959345
B006579,0.0,0.0,0.09559204840103716,0.06267645398080181
B006580,1.0,1.0,0.26464995678478825,0.779785431959345
B006581,0.0,0.0,0.18133102852203975,0.03086768304159608
B006582,0.0,0.0,0.006222990492653414,0.016939582156973464
B006583,0.0,1.0,0.7035436473638721,0.18332392245435725
B006584,0.0,0.0,0.18513396715643907,0.05552418595896857
B006585,1.0,0.0,0.8499567847882454,0.11368341803124413
B006586,0.0,0.0,0.1076923076923077,0.04968944099378882
B006587,0.0,0.0,0.05514261019878997,0.0735930735930736
B006588,0.0,0.0,0.15522904062229906,0.07547524938829288
B006589,0.0,0.0,0.08487467588591184,0.05665349143610013
B006590,0.0,0.0,0.1177182368193604,0.028044419348767176
B006591,0.0,0.0,0.19118409680207432,0.02559759081498212
B006592,0.0,0.0,0.0637856525496975,0.08545078110295502
B006593,0.0,0.0,0.15194468452895418,0.06474684735554301
B006594,0.0,0.0,0.05324114088159032,0.18144174665913795
B006595,0.0,0.0,0.04338807260155574,0.07095802747976662
B006596,0.0,0.0,0.10302506482281763,0.1590438546960286
B006597,1.0,0.0,0.42662057044079515,0.1981931112365895
B006598,0.0,0.0,0.1605877268798617,0.11914172783738003
B006599,0.0,0.0,0.08228176318063958,0.05345379258422736
B006600,0.0,0.0,0.10146931719965428,0.07547524938829288
B006601,0.0,0.0,0.12566983578219532,0.056841709015622056
B006602,1.0,0.0,0.17821953327571305,0.088085827216262
B006603,0.0,0.0,0.10976663785652549,0.11857707509881422
B006604,0.0,0.0,0.12549697493517717,0.0956145303971391
B006605,0.0,0.0,0.1955056179775281,0.03350272915490307
B006606,0.0,0.0,0.061884183232497836,0.06813476378693771
B006607,0.0,0.0,0.2869490060501297,0.049877658573310744
B006608,0.0,0.0,0.12307692307692307,0.17880670054583098
B006609,0.0,0.0,0.021780466724286948,0.06964050442311313
B006610,0.0,0.0,0.10717372515125324,0.06192358366271411
B006611,0.0,0.0,0.03975799481417459,0.10747223790702053
B006612,0.0,0.0,0.05548833189282627,0.06455862977602109
B006613,0.0,0.0,0.07433016421780467,0.10220214568040656
B006614,0.0,0.0,0.03526361279170268,0.054771315640880856
B006615,0.0,0.0,0.13050993949870354,0.07660455486542443
B006616,0.0,0.0,0.0,0.006587615283267456
B006617,0.0,0.0,0.35505617977528087,0.28533785055524186
B006618,0.0,0.0,0.00881590319792567,0.024656502917372484
B006619,0.0,0.0,0.04373379429559204,0.06926406926406926
B006620,0.0,0.0,0.12238547968885047,0.011293054771315642
B006621,0.0,0.0,0.0442523768366465,0.1725955204216074
B006622,1.0,0.0,0.0651685393258427,0.021080368906455864
B006623,0.0,0.0,0.06101987899740708,0.07792207792207792
B006624,0.0,0.0,0.09472774416594641,0.09373235460191982
B006625,0.0,0.0,0.0,0.14549218897044985
B006626,0.0,0.0,0.051512532411408817,0.028797289666854884
B006627,0.0,0.0,0.04269662921348315,0.043478260869565216
B006628,0.0,0.0,0.08349178910976664,0.1182006399397704
B006629,0.0,0.0,0.005704407951598963,0.06964050442311313
B006630,0.0,0.0,0.12826274848746758,0.012422360248447206
B006631,0.0,0.0,0.037510803802938635,0.03801995106342932
B006632,0.0,0.0,0.08210890233362143,0.03576134010916619
B006633,0.0,0.0,0.11132238547968885,0.005834744965179748
B006634,1.0,0.0,0.7035436473638721,0.18332392245435725
B006635,0.0,0.0,0.17493517718236817,0.1370223978919631
B006636,0.0,0.0,0.08833189282627485,0.18878223226049312
B006637,0.0,0.0,0.03163353500432152,0.17297195558065123
B006638,0.0,0.0,0.07346585998271392,0.24374176548089588
B006639,0.0,0.0,0.10285220397579949,0.05251270468661773
B006640,0.0,0.0,0.08020743301642178,0.039713909279126665
B006641,0.0,0.0,0.05669835782195332,0.06022962544701675
B006642,0.0,0.0,0.05514261019878997,0.0735930735930736
B006643,0.0,0.0,0.10717372515125324,0.017316017316017316
B006644,0.0,0.0,0.1481417458945549,0.04291360813099943
B006645,0.0,0.0,0.07934312878133103,0.06267645398080181
B006646,1.0,0.0,0.0916162489196197,0.0660643704121965
B006647,0.0,0.0,0.06309420916162489,0.02145680406549972
B006648,0.0,1.0,0.3113223854796889,0.9917184265010353
B006649,1.0,1.0,0.19965427830596372,0.9113495200451721
B006650,0.0,0.0,0.11339671564390665,0.05213626952757387
B006651,0.0,0.0,0.025064822817631807,0.016186711838885752
B006652,0.0,0.0,0.042005185825410546,0.06982872200263505
B006653,0.0,0.0,0.059982713915298184,0.04611330698287219
B006654,0.0,0.0,0.0891961970613656,0.14059853190287974
B006655,0.0,0.0,0.11045808124459809,0.20534537925842275
B006656,0.0,0.0,0.037510803802938635,0.03801995106342932
B006657,0.0,0.0,0.05324114088159032,0.18144174665913795
B006658,0.0,0.0,0.2157303370786517,0.0653115000941088
B006659,0.0,0.0,0.14312878133102852,0.08375682288725768
B006660,0.0,0.0,0.11477960242005185,0.03613777526821005
B006661,0.0,0.0,0.111495246326707,0.039713909279126665
B006662,0.0,0.0,0.06568712186689714,0.03689064558629776
B006663,0.0,0.0,0.1139152981849611,0.06418219461697723
B006664,0.0,0.0,0.06966292134831462,0.1404103143233578
B006665,0.0,0.0,0.11754537597234226,0.032185206098249576
B006666,0.0,0.0,0.1547104580812446,0.0018821757952192735
B006667,0.0,0.0,0.1351771823681936,0.09260304912478826
B006668,0.0,0.0,0.19446845289541917,0.09335591944287598
B006669,0.0,0.0,0.19152981849611062,0.06907585168454734
B006670,0.0,0.0,0.18513396715643907,0.05552418595896857
B006671,0.0,0.0,0.044770959377700946,0.12836438923395443
B006672,0.0,0.0,0.3455488331892826,0.14530397139092793
B006673,0.0,0.0,0.11616248919619705,0.1686429512516469
